"official_district";"district";"gender";"nationality";"age";"quantity"
"Friedrichshain-Kreuzberg";"Friedrichshain";"m";"A";"50_55";"321"
"Friedrichshain-Kreuzberg";"Friedrichshain";"m";"A";"55_60";"247"
"Friedrichshain-Kreuzberg";"Friedrichshain";"m";"A";"60_65";"99"
"Friedrichshain-Kreuzberg";"Friedrichshain";"m";"A";"65_70";"43"
"Friedrichshain-Kreuzberg";"Friedrichshain";"m";"A";"70_75";"34"
"Friedrichshain-Kreuzberg";"Friedrichshain";"m";"A";"75_80";"21"
"Friedrichshain-Kreuzberg";"Friedrichshain";"m";"A";"80_85";"7"
"Friedrichshain-Kreuzberg";"Friedrichshain";"m";"D";"00_05";"3054"
"Friedrichshain-Kreuzberg";"Friedrichshain";"m";"D";"05_10";"1841"
"Friedrichshain-Kreuzberg";"Friedrichshain";"m";"D";"10_15";"1238"
"Friedrichshain-Kreuzberg";"Friedrichshain";"m";"D";"15_20";"930"
"Friedrichshain-Kreuzberg";"Friedrichshain";"m";"D";"20_25";"3806"
"Friedrichshain-Kreuzberg";"Friedrichshain";"m";"D";"25_30";"7574"
"Friedrichshain-Kreuzberg";"Friedrichshain";"m";"D";"30_35";"8675"
"Friedrichshain-Kreuzberg";"Friedrichshain";"m";"D";"35_40";"5672"
"Friedrichshain-Kreuzberg";"Friedrichshain";"m";"D";"40_45";"4692"
"Friedrichshain-Kreuzberg";"Friedrichshain";"m";"D";"45_50";"3744"
"Friedrichshain-Kreuzberg";"Friedrichshain";"m";"D";"50_55";"2689"
"Friedrichshain-Kreuzberg";"Friedrichshain";"m";"D";"55_60";"1879"
"Friedrichshain-Kreuzberg";"Friedrichshain";"m";"D";"60_65";"1343"
"Friedrichshain-Kreuzberg";"Friedrichshain";"m";"D";"65_70";"1305"
"Friedrichshain-Kreuzberg";"Friedrichshain";"m";"D";"70_75";"1617"
"Friedrichshain-Kreuzberg";"Friedrichshain";"m";"D";"75_80";"1007"
"Friedrichshain-Kreuzberg";"Friedrichshain";"m";"D";"80_85";"716"
"Friedrichshain-Kreuzberg";"Friedrichshain";"m";"D";"85_90";"256"
"Friedrichshain-Kreuzberg";"Friedrichshain";"m";"D";"90_95";"74"
"Friedrichshain-Kreuzberg";"Friedrichshain";"m";"D";"95 und älter";"6"
"Friedrichshain-Kreuzberg";"Friedrichshain";"f";"A";"00_05";"134"
"Friedrichshain-Kreuzberg";"Friedrichshain";"f";"A";"05_10";"128"
"Friedrichshain-Kreuzberg";"Friedrichshain";"f";"A";"10_15";"140"
"Friedrichshain-Kreuzberg";"Friedrichshain";"f";"A";"15_20";"188"
"Friedrichshain-Kreuzberg";"Friedrichshain";"f";"A";"20_25";"1096"
"Friedrichshain-Kreuzberg";"Friedrichshain";"f";"A";"25_30";"1962"
"Friedrichshain-Kreuzberg";"Friedrichshain";"f";"A";"30_35";"1394"
"Friedrichshain-Kreuzberg";"Friedrichshain";"f";"A";"35_40";"862"
"Friedrichshain-Kreuzberg";"Friedrichshain";"f";"A";"40_45";"545"
"Friedrichshain-Kreuzberg";"Friedrichshain";"f";"A";"45_50";"355"
"Friedrichshain-Kreuzberg";"Friedrichshain";"f";"A";"50_55";"263"
"Friedrichshain-Kreuzberg";"Friedrichshain";"f";"A";"55_60";"133"
"Friedrichshain-Kreuzberg";"Friedrichshain";"f";"A";"60_65";"73"
"Friedrichshain-Kreuzberg";"Friedrichshain";"f";"A";"65_70";"39"
"Friedrichshain-Kreuzberg";"Friedrichshain";"f";"A";"70_75";"24"
"Friedrichshain-Kreuzberg";"Friedrichshain";"f";"A";"75_80";"12"
"Friedrichshain-Kreuzberg";"Friedrichshain";"f";"A";"80_85";"18"
"Friedrichshain-Kreuzberg";"Friedrichshain";"f";"A";"85_90";"6"
"Friedrichshain-Kreuzberg";"Friedrichshain";"f";"A";"90_95";"6"
"Friedrichshain-Kreuzberg";"Friedrichshain";"f";"D";"00_05";"2757"
"Friedrichshain-Kreuzberg";"Friedrichshain";"f";"D";"05_10";"1722"
"Friedrichshain-Kreuzberg";"Friedrichshain";"f";"D";"10_15";"1163"
"Friedrichshain-Kreuzberg";"Friedrichshain";"f";"D";"15_20";"932"
"Friedrichshain-Kreuzberg";"Friedrichshain";"f";"D";"20_25";"4827"
"Friedrichshain-Kreuzberg";"Friedrichshain";"f";"D";"25_30";"8245"
"Friedrichshain-Kreuzberg";"Friedrichshain";"f";"D";"30_35";"7371"
"Friedrichshain-Kreuzberg";"Friedrichshain";"f";"D";"35_40";"4114"
"Friedrichshain-Kreuzberg";"Friedrichshain";"f";"D";"40_45";"3279"
"Friedrichshain-Kreuzberg";"Friedrichshain";"f";"D";"45_50";"2930"
"Friedrichshain-Kreuzberg";"Friedrichshain";"f";"D";"50_55";"2179"
"Friedrichshain-Kreuzberg";"Friedrichshain";"f";"D";"55_60";"1788"
"Friedrichshain-Kreuzberg";"Friedrichshain";"f";"D";"60_65";"1398"
"Friedrichshain-Kreuzberg";"Friedrichshain";"f";"D";"65_70";"1669"
"Friedrichshain-Kreuzberg";"Friedrichshain";"f";"D";"70_75";"2035"
"Friedrichshain-Kreuzberg";"Friedrichshain";"f";"D";"75_80";"1670"
"Friedrichshain-Kreuzberg";"Friedrichshain";"f";"D";"80_85";"1228"
"Friedrichshain-Kreuzberg";"Friedrichshain";"f";"D";"85_90";"742"
"Friedrichshain-Kreuzberg";"Friedrichshain";"f";"D";"90_95";"323"
"Friedrichshain-Kreuzberg";"Friedrichshain";"f";"D";"95 und älter";"110"
"Friedrichshain-Kreuzberg";"Kreuzberg";"m";"A";"00_05";"291"
"Friedrichshain-Kreuzberg";"Kreuzberg";"m";"A";"05_10";"310"
"Friedrichshain-Kreuzberg";"Kreuzberg";"m";"A";"10_15";"684"
"Friedrichshain-Kreuzberg";"Kreuzberg";"m";"A";"15_20";"971"
"Friedrichshain-Kreuzberg";"Kreuzberg";"m";"A";"20_25";"1736"
"Friedrichshain-Kreuzberg";"Kreuzberg";"m";"A";"25_30";"2635"
"Friedrichshain-Kreuzberg";"Kreuzberg";"m";"A";"30_35";"2931"
"Friedrichshain-Kreuzberg";"Kreuzberg";"m";"A";"35_40";"2733"
"Friedrichshain-Kreuzberg";"Kreuzberg";"m";"A";"40_45";"2256"
"Friedrichshain-Kreuzberg";"Kreuzberg";"m";"A";"45_50";"2091"
"Friedrichshain-Kreuzberg";"Kreuzberg";"m";"A";"50_55";"1290"
"Friedrichshain-Kreuzberg";"Kreuzberg";"m";"A";"55_60";"914"
"Friedrichshain-Kreuzberg";"Kreuzberg";"m";"A";"60_65";"768"
"Friedrichshain-Kreuzberg";"Kreuzberg";"m";"A";"65_70";"865"
"Friedrichshain-Kreuzberg";"Kreuzberg";"m";"A";"70_75";"761"
"Friedrichshain-Kreuzberg";"Kreuzberg";"m";"A";"75_80";"386"
"Friedrichshain-Kreuzberg";"Kreuzberg";"m";"A";"80_85";"107"
"Friedrichshain-Kreuzberg";"Kreuzberg";"m";"A";"85_90";"39"
"Friedrichshain-Kreuzberg";"Kreuzberg";"m";"A";"90_95";"15"
"Friedrichshain-Kreuzberg";"Kreuzberg";"m";"D";"00_05";"3813"
"Friedrichshain-Kreuzberg";"Kreuzberg";"m";"D";"05_10";"3085"
"Friedrichshain-Kreuzberg";"Kreuzberg";"m";"D";"10_15";"2706"
"Friedrichshain-Kreuzberg";"Kreuzberg";"m";"D";"15_20";"2336"
"Friedrichshain-Kreuzberg";"Kreuzberg";"m";"D";"20_25";"3196"
"Friedrichshain-Kreuzberg";"Kreuzberg";"m";"D";"25_30";"4606"
"Friedrichshain-Kreuzberg";"Kreuzberg";"m";"D";"30_35";"5630"
"Friedrichshain-Kreuzberg";"Kreuzberg";"m";"D";"35_40";"4530"
"Friedrichshain-Kreuzberg";"Kreuzberg";"m";"D";"40_45";"4439"
"Friedrichshain-Kreuzberg";"Kreuzberg";"m";"D";"45_50";"5094"
"Friedrichshain-Kreuzberg";"Kreuzberg";"m";"D";"50_55";"4299"
"Friedrichshain-Kreuzberg";"Kreuzberg";"m";"D";"55_60";"3141"
"Friedrichshain-Kreuzberg";"Kreuzberg";"m";"D";"60_65";"2373"
"Friedrichshain-Kreuzberg";"Kreuzberg";"m";"D";"65_70";"1518"
"Friedrichshain-Kreuzberg";"Kreuzberg";"m";"D";"70_75";"1357"
"Friedrichshain-Kreuzberg";"Kreuzberg";"m";"D";"75_80";"718"
"Friedrichshain-Kreuzberg";"Kreuzberg";"m";"D";"80_85";"366"
"Friedrichshain-Kreuzberg";"Kreuzberg";"m";"D";"85_90";"143"
"Friedrichshain-Kreuzberg";"Kreuzberg";"m";"D";"90_95";"33"
"Friedrichshain-Kreuzberg";"Kreuzberg";"m";"D";"95 und älter";"9"
"Friedrichshain-Kreuzberg";"Kreuzberg";"f";"A";"00_05";"337"
"Friedrichshain-Kreuzberg";"Kreuzberg";"f";"A";"05_10";"275"
"Friedrichshain-Kreuzberg";"Kreuzberg";"f";"A";"10_15";"694"
"Friedrichshain-Kreuzberg";"Kreuzberg";"f";"A";"15_20";"848"
"Friedrichshain-Kreuzberg";"Kreuzberg";"f";"A";"20_25";"1889"
"Friedrichshain-Kreuzberg";"Kreuzberg";"f";"A";"25_30";"2917"
"Friedrichshain-Kreuzberg";"Kreuzberg";"f";"A";"30_35";"2766"
"Friedrichshain-Kreuzberg";"Kreuzberg";"f";"A";"35_40";"2310"
"Friedrichshain-Kreuzberg";"Kreuzberg";"f";"A";"40_45";"1911"
"Friedrichshain-Kreuzberg";"Kreuzberg";"f";"A";"45_50";"1568"
"Friedrichshain-Kreuzberg";"Kreuzberg";"f";"A";"50_55";"1029"
"Friedrichshain-Kreuzberg";"Kreuzberg";"f";"A";"55_60";"922"
"Friedrichshain-Kreuzberg";"Kreuzberg";"f";"A";"60_65";"1019"
"Friedrichshain-Kreuzberg";"Kreuzberg";"f";"A";"65_70";"882"
"Friedrichshain-Kreuzberg";"Kreuzberg";"f";"A";"70_75";"572"
"Friedrichshain-Kreuzberg";"Kreuzberg";"f";"A";"75_80";"286"
"Friedrichshain-Kreuzberg";"Kreuzberg";"f";"A";"80_85";"111"
"Friedrichshain-Kreuzberg";"Kreuzberg";"f";"A";"85_90";"53"
"Friedrichshain-Kreuzberg";"Kreuzberg";"f";"A";"90_95";"25"
"Friedrichshain-Kreuzberg";"Kreuzberg";"f";"A";"95 und älter";"7"
"Friedrichshain-Kreuzberg";"Kreuzberg";"f";"D";"00_05";"3612"
"Friedrichshain-Kreuzberg";"Kreuzberg";"f";"D";"05_10";"3065"
"Friedrichshain-Kreuzberg";"Kreuzberg";"f";"D";"10_15";"2544"
"Friedrichshain-Kreuzberg";"Kreuzberg";"f";"D";"15_20";"2258"
"Friedrichshain-Kreuzberg";"Kreuzberg";"f";"D";"20_25";"3529"
"Friedrichshain-Kreuzberg";"Kreuzberg";"f";"D";"25_30";"5469"
"Friedrichshain-Kreuzberg";"Kreuzberg";"f";"D";"30_35";"5851"
"Friedrichshain-Kreuzberg";"Kreuzberg";"f";"D";"35_40";"4138"
"Friedrichshain-Kreuzberg";"Kreuzberg";"f";"D";"40_45";"3813"
"Friedrichshain-Kreuzberg";"Kreuzberg";"f";"D";"45_50";"4364"
"Friedrichshain-Kreuzberg";"Kreuzberg";"f";"D";"50_55";"3474"
"Friedrichshain-Kreuzberg";"Kreuzberg";"f";"D";"55_60";"2632"
"Friedrichshain-Kreuzberg";"Kreuzberg";"f";"D";"60_65";"1981"
"Friedrichshain-Kreuzberg";"Kreuzberg";"f";"D";"65_70";"1284"
"Friedrichshain-Kreuzberg";"Kreuzberg";"f";"D";"70_75";"1373"
"Friedrichshain-Kreuzberg";"Kreuzberg";"f";"D";"75_80";"1067"
"Friedrichshain-Kreuzberg";"Kreuzberg";"f";"D";"80_85";"722"
"Friedrichshain-Kreuzberg";"Kreuzberg";"f";"D";"85_90";"470"
"Friedrichshain-Kreuzberg";"Kreuzberg";"f";"D";"90_95";"216"
"Friedrichshain-Kreuzberg";"Kreuzberg";"f";"D";"95 und älter";"74"
"Pankow";"Prenzlauer Berg";"m";"A";"00_05";"210"
"Pankow";"Prenzlauer Berg";"m";"A";"05_10";"131"
"Pankow";"Prenzlauer Berg";"m";"A";"10_15";"121"
"Pankow";"Prenzlauer Berg";"m";"A";"15_20";"163"
"Pankow";"Prenzlauer Berg";"m";"A";"20_25";"755"
"Pankow";"Prenzlauer Berg";"m";"A";"25_30";"1598"
"Pankow";"Prenzlauer Berg";"m";"A";"30_35";"1802"
"Pankow";"Prenzlauer Berg";"m";"A";"35_40";"1466"
"Pankow";"Prenzlauer Berg";"m";"A";"40_45";"1114"
"Pankow";"Prenzlauer Berg";"m";"A";"45_50";"717"
"Pankow";"Prenzlauer Berg";"m";"A";"50_55";"407"
"Pankow";"Prenzlauer Berg";"m";"A";"55_60";"240"
"Pankow";"Prenzlauer Berg";"m";"A";"60_65";"141"
"Pankow";"Prenzlauer Berg";"m";"A";"65_70";"83"
"Pankow";"Prenzlauer Berg";"m";"A";"70_75";"47"
"Pankow";"Prenzlauer Berg";"m";"A";"75_80";"31"
"Pankow";"Prenzlauer Berg";"m";"A";"80_85";"9"
"Pankow";"Prenzlauer Berg";"m";"A";"85_90";"3"
"Pankow";"Prenzlauer Berg";"m";"D";"00_05";"4586"
"Pankow";"Prenzlauer Berg";"m";"D";"05_10";"3099"
"Pankow";"Prenzlauer Berg";"m";"D";"10_15";"1950"
"Pankow";"Prenzlauer Berg";"m";"D";"15_20";"1314"
"Pankow";"Prenzlauer Berg";"m";"D";"20_25";"3298"
"Pankow";"Prenzlauer Berg";"m";"D";"25_30";"6145"
"Pankow";"Prenzlauer Berg";"m";"D";"30_35";"8172"
"Pankow";"Prenzlauer Berg";"m";"D";"35_40";"7719"
"Pankow";"Prenzlauer Berg";"m";"D";"40_45";"8284"
"Pankow";"Prenzlauer Berg";"m";"D";"45_50";"6372"
"Pankow";"Prenzlauer Berg";"m";"D";"50_55";"3655"
"Pankow";"Prenzlauer Berg";"m";"D";"55_60";"2578"
"Pankow";"Prenzlauer Berg";"m";"D";"60_65";"2000"
"Pankow";"Prenzlauer Berg";"m";"D";"65_70";"1690"
"Pankow";"Prenzlauer Berg";"m";"D";"70_75";"2034"
"Pankow";"Prenzlauer Berg";"m";"D";"75_80";"1310"
"Pankow";"Prenzlauer Berg";"m";"D";"80_85";"688"
"Pankow";"Prenzlauer Berg";"m";"D";"85_90";"272"
"Pankow";"Prenzlauer Berg";"m";"D";"90_95";"95"
"Pankow";"Prenzlauer Berg";"m";"D";"95 und älter";"21"
"Pankow";"Prenzlauer Berg";"f";"A";"00_05";"220"
"Pankow";"Prenzlauer Berg";"f";"A";"05_10";"112"
"Pankow";"Prenzlauer Berg";"f";"A";"10_15";"97"
"Pankow";"Prenzlauer Berg";"f";"A";"15_20";"163"
"Pankow";"Prenzlauer Berg";"f";"A";"20_25";"1083"
"Pankow";"Prenzlauer Berg";"f";"A";"25_30";"1965"
"Pankow";"Prenzlauer Berg";"f";"A";"30_35";"1864"
"Pankow";"Prenzlauer Berg";"f";"A";"35_40";"1334"
"Pankow";"Prenzlauer Berg";"f";"A";"40_45";"838"
"Pankow";"Prenzlauer Berg";"f";"A";"45_50";"461"
"Pankow";"Prenzlauer Berg";"f";"A";"50_55";"250"
"Pankow";"Prenzlauer Berg";"f";"A";"55_60";"163"
"Pankow";"Prenzlauer Berg";"f";"A";"60_65";"87"
"Pankow";"Prenzlauer Berg";"f";"A";"65_70";"90"
"Pankow";"Prenzlauer Berg";"f";"A";"70_75";"43"
"Pankow";"Prenzlauer Berg";"f";"A";"75_80";"21"
"Pankow";"Prenzlauer Berg";"f";"A";"80_85";"12"
"Pankow";"Prenzlauer Berg";"f";"D";"00_05";"4390"
"Pankow";"Prenzlauer Berg";"f";"D";"05_10";"2945"
"Pankow";"Prenzlauer Berg";"f";"D";"10_15";"1858"
"Pankow";"Prenzlauer Berg";"f";"D";"15_20";"1416"
"Pankow";"Prenzlauer Berg";"f";"D";"20_25";"4008"
"Pankow";"Prenzlauer Berg";"f";"D";"25_30";"7253"
"Pankow";"Prenzlauer Berg";"f";"D";"30_35";"8649"
"Pankow";"Prenzlauer Berg";"f";"D";"35_40";"7201"
"Pankow";"Prenzlauer Berg";"f";"D";"40_45";"6633"
"Pankow";"Prenzlauer Berg";"f";"D";"45_50";"4728"
"Pankow";"Prenzlauer Berg";"f";"D";"50_55";"2815"
"Pankow";"Prenzlauer Berg";"f";"D";"55_60";"2338"
"Pankow";"Prenzlauer Berg";"f";"D";"60_65";"2036"
"Pankow";"Prenzlauer Berg";"f";"D";"65_70";"2114"
"Pankow";"Prenzlauer Berg";"f";"D";"70_75";"2747"
"Pankow";"Prenzlauer Berg";"f";"D";"75_80";"1928"
"Pankow";"Prenzlauer Berg";"f";"D";"80_85";"1287"
"Pankow";"Prenzlauer Berg";"f";"D";"85_90";"855"
"Pankow";"Prenzlauer Berg";"f";"D";"90_95";"381"
"Pankow";"Prenzlauer Berg";"f";"D";"95 und älter";"173"
"Pankow";"Weißensee";"m";"A";"00_05";"36"
"Pankow";"Weißensee";"m";"A";"05_10";"35"
"Pankow";"Weißensee";"m";"A";"10_15";"33"
"Pankow";"Weißensee";"m";"A";"15_20";"44"
"Pankow";"Weißensee";"m";"A";"20_25";"113"
"Pankow";"Weißensee";"m";"A";"25_30";"179"
"Pankow";"Weißensee";"m";"A";"30_35";"153"
"Pankow";"Weißensee";"m";"A";"35_40";"162"
"Pankow";"Weißensee";"m";"A";"40_45";"131"
"Pankow";"Weißensee";"m";"A";"45_50";"124"
"Pankow";"Weißensee";"m";"A";"50_55";"76"
"Pankow";"Weißensee";"m";"A";"55_60";"51"
"Pankow";"Weißensee";"m";"A";"60_65";"28"
"Pankow";"Weißensee";"m";"A";"65_70";"16"
"Pankow";"Weißensee";"m";"A";"70_75";"3"
"Pankow";"Weißensee";"m";"A";"75_80";"6"
"Pankow";"Weißensee";"m";"A";"80_85";"3"
"Pankow";"Weißensee";"m";"D";"00_05";"1282"
"Pankow";"Weißensee";"m";"D";"05_10";"956"
"Pankow";"Weißensee";"m";"D";"10_15";"695"
"Pankow";"Weißensee";"m";"D";"15_20";"625"
"Pankow";"Weißensee";"m";"D";"20_25";"1374"
"Pankow";"Weißensee";"m";"D";"25_30";"2102"
"Pankow";"Weißensee";"m";"D";"30_35";"2165"
"Pankow";"Weißensee";"m";"D";"35_40";"1677"
"Pankow";"Weißensee";"m";"D";"40_45";"2027"
"Pankow";"Weißensee";"m";"D";"45_50";"2163"
"Pankow";"Weißensee";"m";"D";"50_55";"1575"
"Pankow";"Weißensee";"m";"D";"55_60";"1156"
"Pankow";"Weißensee";"m";"D";"60_65";"857"
"Pankow";"Weißensee";"m";"D";"65_70";"771"
"Pankow";"Weißensee";"m";"D";"70_75";"1212"
"Pankow";"Weißensee";"m";"D";"75_80";"821"
"Pankow";"Weißensee";"m";"D";"80_85";"398"
"Pankow";"Weißensee";"m";"D";"85_90";"173"
"Pankow";"Weißensee";"m";"D";"90_95";"42"
"Pankow";"Weißensee";"m";"D";"95 und älter";"6"
"Pankow";"Weißensee";"f";"A";"00_05";"36"
"Pankow";"Weißensee";"f";"A";"05_10";"20"
"Pankow";"Weißensee";"f";"A";"10_15";"34"
"Pankow";"Weißensee";"f";"A";"15_20";"56"
"Pankow";"Weißensee";"f";"A";"20_25";"101"
"Pankow";"Weißensee";"f";"A";"25_30";"181"
"Pankow";"Weißensee";"f";"A";"30_35";"179"
"Pankow";"Weißensee";"f";"A";"35_40";"159"
"Pankow";"Weißensee";"f";"A";"40_45";"99"
"Pankow";"Weißensee";"f";"A";"45_50";"61"
"Pankow";"Weißensee";"f";"A";"50_55";"46"
"Pankow";"Weißensee";"f";"A";"55_60";"46"
"Pankow";"Weißensee";"f";"A";"60_65";"16"
"Pankow";"Weißensee";"f";"A";"65_70";"18"
"Pankow";"Weißensee";"f";"A";"75_80";"3"
"Pankow";"Weißensee";"f";"A";"80_85";"3"
"Pankow";"Weißensee";"f";"A";"85_90";"10"
"Pankow";"Weißensee";"f";"D";"00_05";"1150"
"Pankow";"Weißensee";"f";"D";"05_10";"888"
"Pankow";"Weißensee";"f";"D";"10_15";"739"
"Pankow";"Weißensee";"f";"D";"15_20";"626"
"Pankow";"Weißensee";"f";"D";"20_25";"1560"
"Pankow";"Weißensee";"f";"D";"25_30";"2173"
"Pankow";"Weißensee";"f";"D";"30_35";"2044"
"Pankow";"Weißensee";"f";"D";"35_40";"1441"
"Pankow";"Weißensee";"f";"D";"40_45";"1801"
"Pankow";"Weißensee";"f";"D";"45_50";"1934"
"Pankow";"Weißensee";"f";"D";"50_55";"1394"
"Pankow";"Weißensee";"f";"D";"55_60";"1127"
"Pankow";"Weißensee";"f";"D";"60_65";"1024"
"Pankow";"Weißensee";"f";"D";"65_70";"1104"
"Pankow";"Weißensee";"f";"D";"70_75";"1705"
"Pankow";"Weißensee";"f";"D";"75_80";"1169"
"Pankow";"Weißensee";"f";"D";"80_85";"738"
"Pankow";"Weißensee";"f";"D";"85_90";"456"
"Pankow";"Weißensee";"f";"D";"90_95";"205"
"Pankow";"Weißensee";"f";"D";"95 und älter";"77"
"Pankow";"Blankenburg";"m";"A";"10_15";"3"
"Pankow";"Blankenburg";"m";"A";"25_30";"3"
"Pankow";"Blankenburg";"m";"A";"30_35";"6"
"Pankow";"Blankenburg";"m";"A";"35_40";"6"
"Pankow";"Blankenburg";"m";"A";"40_45";"3"
"Pankow";"Blankenburg";"m";"A";"45_50";"3"
"Pankow";"Blankenburg";"m";"A";"50_55";"6"
"Pankow";"Blankenburg";"m";"D";"00_05";"87"
"Pankow";"Blankenburg";"m";"D";"05_10";"144"
"Pankow";"Blankenburg";"m";"D";"10_15";"152"
"Pankow";"Blankenburg";"m";"D";"15_20";"125"
"Pankow";"Blankenburg";"m";"D";"20_25";"165"
"Pankow";"Blankenburg";"m";"D";"25_30";"122"
"Pankow";"Blankenburg";"m";"D";"30_35";"138"
"Pankow";"Blankenburg";"m";"D";"35_40";"148"
"Pankow";"Blankenburg";"m";"D";"40_45";"278"
"Pankow";"Blankenburg";"m";"D";"45_50";"375"
"Pankow";"Blankenburg";"m";"D";"50_55";"307"
"Pankow";"Blankenburg";"m";"D";"55_60";"295"
"Pankow";"Blankenburg";"m";"D";"60_65";"227"
"Pankow";"Blankenburg";"m";"D";"65_70";"206"
"Pankow";"Blankenburg";"m";"D";"70_75";"217"
"Pankow";"Blankenburg";"m";"D";"75_80";"123"
"Pankow";"Blankenburg";"m";"D";"80_85";"60"
"Pankow";"Blankenburg";"m";"D";"85_90";"29"
"Pankow";"Blankenburg";"m";"D";"90_95";"16"
"Pankow";"Blankenburg";"f";"A";"15_20";"3"
"Pankow";"Blankenburg";"f";"A";"20_25";"3"
"Pankow";"Blankenburg";"f";"A";"25_30";"9"
"Pankow";"Blankenburg";"f";"A";"30_35";"6"
"Pankow";"Blankenburg";"f";"A";"35_40";"12"
"Pankow";"Blankenburg";"f";"A";"40_45";"6"
"Pankow";"Blankenburg";"f";"A";"50_55";"3"
"Pankow";"Blankenburg";"f";"D";"00_05";"106"
"Pankow";"Blankenburg";"f";"D";"05_10";"115"
"Pankow";"Blankenburg";"f";"D";"10_15";"152"
"Pankow";"Blankenburg";"f";"D";"15_20";"136"
"Pankow";"Blankenburg";"f";"D";"20_25";"135"
"Pankow";"Blankenburg";"f";"D";"25_30";"85"
"Pankow";"Blankenburg";"f";"D";"30_35";"127"
"Pankow";"Blankenburg";"f";"D";"35_40";"178"
"Pankow";"Blankenburg";"f";"D";"40_45";"275"
"Pankow";"Blankenburg";"f";"D";"45_50";"391"
"Pankow";"Blankenburg";"f";"D";"50_55";"299"
"Pankow";"Blankenburg";"f";"D";"55_60";"276"
"Pankow";"Blankenburg";"f";"D";"60_65";"220"
"Pankow";"Blankenburg";"f";"D";"65_70";"184"
"Pankow";"Blankenburg";"f";"D";"70_75";"197"
"Pankow";"Blankenburg";"f";"D";"75_80";"145"
"Pankow";"Blankenburg";"f";"D";"80_85";"92"
"Pankow";"Blankenburg";"f";"D";"85_90";"86"
"Pankow";"Blankenburg";"f";"D";"90_95";"36"
"Pankow";"Blankenburg";"f";"D";"95 und älter";"15"
"Pankow";"Heinersdorf";"m";"A";"00_05";"3"
"Pankow";"Heinersdorf";"m";"A";"10_15";"4"
"Pankow";"Heinersdorf";"m";"A";"15_20";"6"
"Pankow";"Heinersdorf";"m";"A";"20_25";"6"
"Pankow";"Heinersdorf";"m";"A";"25_30";"9"
"Pankow";"Heinersdorf";"m";"A";"30_35";"3"
"Pankow";"Heinersdorf";"m";"A";"35_40";"6"
"Pankow";"Heinersdorf";"m";"A";"40_45";"9"
"Pankow";"Heinersdorf";"m";"A";"45_50";"9"
"Pankow";"Heinersdorf";"m";"A";"50_55";"9"
"Pankow";"Heinersdorf";"m";"A";"55_60";"6"
"Pankow";"Heinersdorf";"m";"A";"70_75";"3"
"Pankow";"Heinersdorf";"m";"D";"00_05";"117"
"Pankow";"Heinersdorf";"m";"D";"05_10";"134"
"Pankow";"Heinersdorf";"m";"D";"10_15";"158"
"Pankow";"Heinersdorf";"m";"D";"15_20";"126"
"Pankow";"Heinersdorf";"m";"D";"20_25";"195"
"Pankow";"Heinersdorf";"m";"D";"25_30";"154"
"Pankow";"Heinersdorf";"m";"D";"30_35";"139"
"Pankow";"Heinersdorf";"m";"D";"35_40";"144"
"Pankow";"Heinersdorf";"m";"D";"40_45";"288"
"Pankow";"Heinersdorf";"m";"D";"45_50";"382"
"Pankow";"Heinersdorf";"m";"D";"50_55";"310"
"Pankow";"Heinersdorf";"m";"D";"55_60";"253"
"Pankow";"Heinersdorf";"m";"D";"60_65";"217"
"Pankow";"Heinersdorf";"m";"D";"65_70";"185"
"Pankow";"Heinersdorf";"m";"D";"70_75";"173"
"Pankow";"Heinersdorf";"m";"D";"75_80";"107"
"Pankow";"Heinersdorf";"m";"D";"80_85";"66"
"Pankow";"Heinersdorf";"m";"D";"85_90";"22"
"Pankow";"Heinersdorf";"m";"D";"90_95";"6"
"Pankow";"Heinersdorf";"f";"A";"20_25";"6"
"Pankow";"Heinersdorf";"f";"A";"25_30";"15"
"Pankow";"Heinersdorf";"f";"A";"30_35";"6"
"Pankow";"Heinersdorf";"f";"A";"35_40";"9"
"Pankow";"Heinersdorf";"f";"A";"40_45";"7"
"Pankow";"Heinersdorf";"f";"A";"45_50";"10"
"Pankow";"Heinersdorf";"f";"A";"50_55";"6"
"Pankow";"Heinersdorf";"f";"A";"60_65";"7"
"Pankow";"Heinersdorf";"f";"D";"00_05";"87"
"Pankow";"Heinersdorf";"f";"D";"05_10";"113"
"Pankow";"Heinersdorf";"f";"D";"10_15";"133"
"Pankow";"Heinersdorf";"f";"D";"15_20";"115"
"Pankow";"Heinersdorf";"f";"D";"20_25";"163"
"Pankow";"Heinersdorf";"f";"D";"25_30";"150"
"Pankow";"Heinersdorf";"f";"D";"30_35";"155"
"Pankow";"Heinersdorf";"f";"D";"35_40";"176"
"Pankow";"Heinersdorf";"f";"D";"40_45";"280"
"Pankow";"Heinersdorf";"f";"D";"45_50";"373"
"Pankow";"Heinersdorf";"f";"D";"50_55";"287"
"Pankow";"Heinersdorf";"f";"D";"55_60";"266"
"Pankow";"Heinersdorf";"f";"D";"60_65";"227"
"Pankow";"Heinersdorf";"f";"D";"65_70";"147"
"Pankow";"Heinersdorf";"f";"D";"70_75";"191"
"Pankow";"Heinersdorf";"f";"D";"75_80";"140"
"Pankow";"Heinersdorf";"f";"D";"80_85";"81"
"Pankow";"Heinersdorf";"f";"D";"85_90";"59"
"Pankow";"Heinersdorf";"f";"D";"90_95";"22"
"Pankow";"Heinersdorf";"f";"D";"95 und älter";"9"
